text_id,text_type,sent_count,word_count,avg_sent_length,noun_ratio,verb_ratio,adj_ratio,max_consecutive_nouns,consecutive_nouns_groups,three_plus_consecutive_nouns,max_syntactic_depth,flesch_kincaid_grade,participles_count,gerunds_count,passive_constructions,modal_constructions,pointer_words,bureaucratic_phrases,complex_sentences,complex_sentences_ratio,avg_clause_length
2281,paraphrased,12,130,10.833333333333334,32.30769230769231,10.76923076923077,3.8461538461538463,3,32,4,6,5.786666666666665,1,0,3,1,0,1,1,0.08333333333333333,6.052631578947368
2282,original,15,139,9.266666666666667,38.1294964028777,18.705035971223023,7.194244604316546,4,40,3,8,10.315275779376499,5,0,2,5,4,0,1,0.06666666666666667,5.346153846153846
2282,paraphrased,22,158,7.181818181818182,36.075949367088604,19.62025316455696,3.1645569620253164,2,46,0,5,7.246478711162258,3,0,7,4,4,0,1,0.045454545454545456,4.424242424242424
2283,original,15,172,11.466666666666667,51.162790697674424,12.209302325581394,7.55813953488372,5,53,9,6,13.145658914728685,3,1,3,2,0,2,1,0.06666666666666667,10.5
2283,paraphrased,25,207,8.28,42.51207729468599,10.144927536231885,5.314009661835748,4,58,7,7,5.634057971014496,2,1,4,3,0,1,1,0.04,6.413793103448276
2284,original,9,122,13.555555555555555,38.52459016393443,16.39344262295082,7.377049180327869,2,42,0,7,14.666466302367944,3,1,3,9,0,2,1,0.1111111111111111,6.315789473684211
2284,paraphrased,19,108,5.684210526315789,28.703703703703702,16.666666666666664,5.555555555555555,2,29,0,5,6.540994152046782,1,0,0,2,0,0,1,0.05263157894736842,3.7037037037037037
2285,original,12,180,15.0,37.77777777777778,15.555555555555555,8.333333333333332,3,52,3,11,12.490000000000002,1,0,3,10,1,1,1,0.08333333333333333,10.588235294117647
2285,paraphrased,19,174,9.157894736842104,31.60919540229885,13.793103448275861,9.195402298850574,2,46,0,11,8.637223230490019,1,0,2,6,0,0,1,0.05263157894736842,5.533333333333333
2286,original,21,198,9.428571428571429,45.45454545454545,10.606060606060606,9.090909090909092,4,66,4,11,13.730346320346325,8,2,6,6,2,7,1,0.047619047619047616,7.035714285714286
2286,paraphrased,25,187,7.48,38.50267379679144,16.577540106951872,5.347593582887701,3,60,2,6,9.441978609625668,4,0,3,4,0,1,1,0.04,5.333333333333333
2287,original,10,90,9.0,40.0,8.88888888888889,12.222222222222221,3,30,1,7,12.243333333333332,2,0,2,2,4,2,1,0.1,6.285714285714286
2287,paraphrased,11,70,6.363636363636363,35.714285714285715,14.285714285714285,12.857142857142856,2,23,0,5,8.95181818181818,0,0,1,2,2,0,1,0.09090909090909091,4.846153846153846
2288,original,13,117,9.0,42.73504273504273,16.23931623931624,9.401709401709402,4,34,5,6,12.458717948717947,4,0,1,1,1,0,1,0.07692307692307693,5.571428571428571
2288,paraphrased,15,122,8.133333333333333,33.60655737704918,17.21311475409836,7.377049180327869,3,34,2,7,7.824207650273223,3,0,2,4,0,0,1,0.06666666666666667,4.56
2289,original,20,231,11.55,35.064935064935064,14.71861471861472,8.658008658008658,2,72,0,8,11.857727272727278,3,0,4,5,1,2,1,0.05,5.609756097560975
2289,paraphrased,2,143,71.5,36.36363636363637,14.685314685314685,4.895104895104895,2,41,0,9,40.66069930069929,2,0,2,4,0,1,1,0.5,28.2
2290,original,11,79,7.181818181818182,40.50632911392405,12.658227848101266,11.39240506329114,3,22,3,6,5.545212888377446,2,0,2,1,4,1,1,0.09090909090909091,4.8125
2290,paraphrased,19,137,7.2105263157894735,43.06569343065693,11.678832116788321,9.48905109489051,3,44,7,7,4.3860660776027665,4,0,2,1,0,1,1,0.05263157894736842,5.25
2291,original,13,140,10.76923076923077,44.285714285714285,7.142857142857142,10.714285714285714,4,51,2,9,11.154615384615386,3,0,3,6,1,2,1,0.07692307692307693,9.333333333333334
2291,paraphrased,20,170,8.5,38.23529411764706,8.235294117647058,11.176470588235295,2,57,0,6,6.300000000000001,3,0,0,3,0,0,1,0.05,5.962962962962963
2292,original,10,137,13.7,30.656934306569344,18.97810218978102,6.569343065693431,2,38,0,7,15.540291970802922,3,0,7,7,0,1,1,0.1,5.666666666666667
2292,paraphrased,5,79,15.8,37.9746835443038,11.39240506329114,10.126582278481013,2,23,0,7,13.469493670886077,0,0,0,0,0,2,1,0.2,10.714285714285714
2293,original,16,227,14.1875,20.704845814977972,8.370044052863436,8.81057268722467,3,36,3,7,4.751327092511016,8,0,3,2,1,4,1,0.0625,9.869565217391305
2293,paraphrased,16,232,14.5,29.310344827586203,6.4655172413793105,10.344827586206897,3,51,3,7,6.866896551724139,6,0,1,6,1,1,1,0.0625,9.952380952380953
2294,original,16,108,6.75,41.66666666666667,21.296296296296298,6.481481481481481,3,34,1,6,13.373888888888889,4,0,3,0,0,2,1,0.0625,4.954545454545454
2294,paraphrased,15,117,7.8,39.31623931623932,17.094017094017094,5.128205128205128,3,32,1,5,11.212564102564102,2,0,3,1,0,2,1,0.06666666666666667,5.0
2295,original,16,194,12.125,38.659793814432994,12.886597938144329,11.855670103092782,5,59,2,7,9.047757731958765,6,3,2,2,5,2,1,0.0625,7.833333333333333
2295,paraphrased,6,147,24.5,35.374149659863946,7.482993197278912,12.925170068027212,2,44,0,7,13.517142857142858,2,2,4,1,0,0,1,0.16666666666666666,19.571428571428573
2296,original,17,202,11.882352941176471,42.57425742574257,16.831683168316832,8.91089108910891,3,53,4,7,11.101671520093188,6,0,4,7,0,1,1,0.058823529411764705,7.214285714285714
2296,paraphrased,19,180,9.473684210526315,39.44444444444444,17.77777777777778,7.777777777777778,3,49,2,9,9.680175438596493,5,0,4,3,0,0,1,0.05263157894736842,6.107142857142857
2297,original,19,155,8.157894736842104,35.483870967741936,18.064516129032256,10.32258064516129,2,43,0,7,9.895398981324277,6,0,5,2,1,1,1,0.05263157894736842,4.967741935483871
2297,paraphrased,23,160,6.956521739130435,35.625,18.125,8.75,3,46,1,6,7.943260869565222,3,0,4,2,1,1,1,0.043478260869565216,4.194444444444445
2298,original,11,76,6.909090909090909,21.052631578947366,14.473684210526317,5.263157894736842,3,12,1,6,3.8908612440191384,3,0,2,1,0,1,1,0.09090909090909091,4.866666666666666
2298,paraphrased,11,98,8.909090909090908,28.57142857142857,13.26530612244898,3.061224489795918,3,23,1,4,3.607402597402597,3,0,4,1,0,1,1,0.09090909090909091,5.235294117647059
2299,original,12,173,14.416666666666666,32.369942196531795,14.450867052023122,10.982658959537572,3,46,1,8,11.331628131021194,11,0,6,1,2,0,1,0.08333333333333333,10.625
2299,paraphrased,10,127,12.7,30.708661417322837,15.748031496062993,10.236220472440944,2,37,0,7,10.337952755905508,7,0,6,1,0,0,1,0.1,9.307692307692308
2300,original,9,65,7.222222222222222,53.84615384615385,10.76923076923077,7.6923076923076925,2,29,0,8,14.642649572649571,3,0,3,2,1,1,1,0.1111111111111111,4.714285714285714
2300,paraphrased,17,123,7.235294117647059,30.89430894308943,14.634146341463413,12.195121951219512,2,35,0,5,8.720329985652796,1,0,2,1,0,0,1,0.058823529411764705,3.9642857142857144
2301,original,11,85,7.7272727272727275,49.411764705882355,8.235294117647058,10.588235294117647,3,26,5,6,11.398342245989305,0,0,4,2,0,2,1,0.09090909090909091,6.846153846153846
2301,paraphrased,9,99,11.0,40.4040404040404,14.14141414141414,6.0606060606060606,3,28,3,6,10.782727272727275,1,0,3,0,0,0,1,0.1111111111111111,6.714285714285714
2302,original,10,151,15.1,56.95364238410596,9.933774834437086,4.635761589403973,7,48,9,8,15.435496688741726,3,0,4,3,2,0,1,0.1,10.785714285714286
2302,paraphrased,9,161,17.88888888888889,49.06832298136646,8.695652173913043,3.1055900621118013,7,47,6,11,13.650096618357491,1,0,4,2,0,0,1,0.1111111111111111,11.461538461538462
2303,original,19,213,11.210526315789474,32.863849765258216,11.267605633802818,7.511737089201878,4,54,3,8,8.984277242401777,9,0,0,0,2,1,1,0.05263157894736842,6.59375
2303,paraphrased,14,205,14.642857142857142,35.609756097560975,10.24390243902439,7.804878048780488,4,58,2,8,7.957770034843204,4,0,2,5,0,0,1,0.07142857142857142,7.107142857142857
2304,original,13,151,11.615384615384615,30.4635761589404,17.880794701986755,6.622516556291391,3,37,2,7,9.743520122261845,4,0,3,6,2,1,1,0.07692307692307693,7.090909090909091
2304,paraphrased,10,172,17.2,29.651162790697676,18.023255813953487,6.395348837209303,2,46,0,7,11.128604651162792,2,0,1,7,2,1,1,0.1,7.636363636363637
2305,original,8,160,20.0,46.875,11.25,7.5,5,47,7,8,13.467500000000001,2,0,2,4,2,2,1,0.125,10.533333333333333
2305,paraphrased,24,182,7.583333333333333,43.956043956043956,10.989010989010989,3.8461538461538463,4,46,9,9,4.678589743589743,3,1,3,1,0,2,1,0.041666666666666664,5.1875
2306,original,14,216,15.428571428571429,37.96296296296296,12.5,12.037037037037036,3,66,5,8,13.35761904761905,1,1,3,10,2,1,1,0.07142857142857142,7.344827586206897
2306,paraphrased,12,190,15.833333333333334,35.26315789473684,10.526315789473683,9.473684210526317,3,56,1,6,11.690877192982459,0,1,4,2,0,2,1,0.08333333333333333,7.739130434782608
2307,original,12,181,15.083333333333334,44.19889502762431,14.3646408839779,11.049723756906078,5,46,10,8,15.852219152854513,3,1,9,2,1,3,1,0.08333333333333333,7.826086956521739
2307,paraphrased,17,193,11.352941176470589,37.30569948186528,11.917098445595855,11.398963730569948,3,47,7,7,9.149683023468455,1,3,5,2,0,0,1,0.058823529411764705,6.538461538461538
2308,original,18,233,12.944444444444445,37.33905579399141,15.450643776824036,12.017167381974248,3,75,1,9,12.296814496900335,5,0,5,7,0,0,1,0.05555555555555555,7.121212121212121
2308,paraphrased,36,241,6.694444444444445,31.12033195020747,15.352697095435685,8.71369294605809,3,66,1,9,6.195396496081145,5,0,2,5,2,0,1,0.027777777777777776,4.2075471698113205
2309,original,10,177,17.7,48.58757062146893,12.429378531073446,9.03954802259887,4,54,9,7,14.521016949152543,4,0,3,2,0,0,1,0.1,8.4
2309,paraphrased,12,148,12.333333333333334,48.64864864864865,10.81081081081081,8.783783783783784,4,40,9,7,9.363153153153153,4,0,3,1,0,0,1,0.08333333333333333,6.7
2310,original,10,99,9.9,38.38383838383838,15.151515151515152,7.07070707070707,3,32,2,6,11.505454545454544,5,0,2,3,0,3,1,0.1,5.5
2310,paraphrased,9,99,11.0,46.464646464646464,12.121212121212121,8.080808080808081,3,34,1,6,11.461515151515155,2,0,1,2,1,1,1,0.1111111111111111,6.466666666666667
2311,original,13,190,14.615384615384615,40.0,9.473684210526317,7.894736842105263,3,52,5,8,8.827165991902834,3,0,1,7,1,2,1,0.07692307692307693,9.736842105263158
2311,paraphrased,13,176,13.538461538461538,33.52272727272727,13.636363636363635,6.8181818181818175,4,42,3,8,5.545139860139862,0,0,3,4,0,1,1,0.07692307692307693,7.75
2312,original,14,220,15.714285714285714,43.18181818181818,12.727272727272727,15.454545454545453,4,70,8,8,16.627142857142854,16,0,6,1,2,1,1,0.07142857142857142,8.576923076923077
2312,paraphrased,25,201,8.04,40.79601990049751,11.940298507462686,13.432835820895523,4,65,5,5,9.952388059701494,3,0,3,1,0,0,1,0.04,5.787878787878788
2313,original,9,97,10.777777777777779,41.23711340206185,13.402061855670103,10.309278350515463,4,31,1,6,13.26693012600229,0,2,2,1,1,1,1,0.1111111111111111,5.444444444444445
2313,paraphrased,9,103,11.444444444444445,33.980582524271846,15.53398058252427,11.650485436893204,3,30,1,8,10.683678532901833,0,0,2,1,0,0,1,0.1111111111111111,5.052631578947368
2314,original,16,236,14.75,34.74576271186441,4.661016949152542,2.5423728813559325,3,56,3,9,6.307033898305086,7,0,1,4,3,1,1,0.0625,12.0
2314,paraphrased,11,193,17.545454545454547,34.715025906735754,8.808290155440414,4.66321243523316,3,53,1,7,10.853193593970797,9,0,3,1,0,3,1,0.09090909090909091,8.043478260869565
2315,original,10,123,12.3,39.02439024390244,13.008130081300814,5.691056910569105,4,33,3,7,12.891707317073173,2,0,0,1,1,0,1,0.1,4.92
2315,paraphrased,11,126,11.454545454545455,34.92063492063492,12.698412698412698,3.968253968253968,3,33,1,7,10.403939393939392,1,0,0,0,1,0,1,0.09090909090909091,4.8
2316,original,12,99,8.25,34.34343434343434,17.17171717171717,9.090909090909092,2,29,0,6,10.086515151515155,3,0,4,3,2,1,1,0.08333333333333333,5.052631578947368
2316,paraphrased,21,159,7.571428571428571,37.10691823899371,12.578616352201259,11.320754716981133,3,46,2,5,6.897601078167117,6,0,3,1,1,0,1,0.047619047619047616,5.0
2317,original,22,193,8.772727272727273,39.37823834196891,16.06217616580311,7.253886010362693,4,58,3,7,11.297918040508716,4,0,4,4,4,0,1,0.045454545454545456,5.216216216216216
2317,paraphrased,16,197,12.3125,34.01015228426396,16.243654822335024,4.568527918781726,3,53,2,6,9.711427664974618,5,0,1,3,2,0,1,0.0625,5.65625
2318,original,16,199,12.4375,37.68844221105528,16.582914572864322,11.557788944723619,4,59,2,9,13.042820351758795,3,2,2,6,2,3,1,0.0625,6.419354838709677
2318,paraphrased,23,223,9.695652173913043,30.94170403587444,18.83408071748879,4.0358744394618835,2,60,0,5,6.547512185611229,3,1,6,5,1,0,1,0.043478260869565216,4.928571428571429
2319,original,10,107,10.7,42.05607476635514,8.411214953271028,9.345794392523365,3,33,1,6,13.311401869158875,3,0,2,0,2,1,1,0.1,7.2
2319,paraphrased,6,105,17.5,44.761904761904766,5.714285714285714,13.333333333333334,2,35,0,7,18.200000000000006,2,0,1,0,2,2,1,0.16666666666666666,10.1
2320,original,11,199,18.09090909090909,45.22613065326633,11.055276381909549,11.557788944723619,5,62,6,8,14.51877112836912,5,3,7,5,1,0,1,0.09090909090909091,10.0
2320,paraphrased,27,218,8.074074074074074,36.69724770642202,13.761467889908257,5.963302752293578,4,56,6,8,6.711257220523279,4,0,8,6,0,0,1,0.037037037037037035,5.486486486486487
2321,original,10,105,10.5,31.428571428571427,17.142857142857142,14.285714285714285,2,28,0,7,12.780000000000001,2,0,3,0,3,1,1,0.1,7.0
2321,paraphrased,12,121,10.083333333333334,30.57851239669421,17.355371900826448,4.958677685950414,2,32,0,5,8.195468319559232,3,1,5,0,0,1,1,0.08333333333333333,5.086956521739131
2322,original,11,70,6.363636363636363,38.57142857142858,10.0,10.0,3,23,1,7,6.551818181818181,6,0,0,2,0,1,1,0.09090909090909091,5.916666666666667
2322,paraphrased,14,76,5.428571428571429,26.31578947368421,9.210526315789473,7.894736842105263,3,16,1,7,3.482180451127821,1,0,0,0,0,0,1,0.07142857142857142,4.25
2323,original,20,138,6.9,33.33333333333333,17.391304347826086,2.898550724637681,3,36,1,8,5.6339130434782625,2,0,3,4,1,1,1,0.05,4.892857142857143
2323,paraphrased,20,151,7.55,28.47682119205298,18.543046357615893,3.9735099337748347,3,36,2,8,4.150562913907283,2,0,3,3,1,0,1,0.05,4.354838709677419
2324,original,16,270,16.875,55.18518518518518,2.2222222222222223,12.592592592592592,5,95,14,8,17.17638888888889,5,0,4,27,1,0,1,0.0625,9.266666666666667
2324,paraphrased,46,247,5.369565217391305,46.963562753036435,2.0242914979757085,10.931174089068826,4,80,8,6,8.961989086428446,2,0,2,12,2,3,1,0.021739130434782608,4.090909090909091
2325,original,15,176,11.733333333333333,38.63636363636363,10.795454545454545,6.8181818181818175,3,56,2,7,9.319848484848485,4,0,6,11,1,1,1,0.06666666666666667,8.0
2325,paraphrased,8,132,16.5,33.33333333333333,12.121212121212121,6.0606060606060606,2,38,0,7,10.605454545454545,2,0,2,6,0,0,1,0.125,8.266666666666667
2326,original,10,109,10.9,37.61467889908257,17.431192660550458,13.761467889908257,3,35,1,5,13.287522935779819,3,0,3,4,0,1,1,0.1,8.538461538461538
2326,paraphrased,9,104,11.555555555555555,35.57692307692308,17.307692307692307,15.384615384615385,3,31,1,4,14.176239316239318,1,1,4,4,0,0,1,0.1111111111111111,8.666666666666666
2327,original,11,183,16.636363636363637,44.80874316939891,10.382513661202186,2.73224043715847,4,56,5,8,12.557690014903134,7,0,11,0,8,1,1,0.09090909090909091,11.5625
2327,paraphrased,12,174,14.5,40.804597701149426,11.494252873563218,3.4482758620689653,2,57,0,7,9.522068965517242,2,0,8,2,11,0,1,0.08333333333333333,8.4
2328,original,7,86,12.285714285714286,51.162790697674424,12.790697674418606,8.13953488372093,5,31,4,5,11.455182724252492,4,0,6,1,2,1,1,0.14285714285714285,10.375
2328,paraphrased,9,95,10.555555555555555,44.21052631578947,14.736842105263156,8.421052631578947,4,31,4,5,9.140409356725147,1,0,4,1,2,1,1,0.1111111111111111,8.8
2329,original,20,213,10.65,37.08920187793427,16.431924882629108,5.164319248826291,5,61,2,7,9.49274647887324,3,3,14,7,1,0,1,0.05,6.78125
2329,paraphrased,25,190,7.6,41.05263157894737,16.315789473684212,4.2105263157894735,4,62,4,6,6.911052631578951,2,2,8,4,0,1,1,0.04,5.205882352941177
2330,original,11,112,10.181818181818182,41.07142857142857,16.964285714285715,8.928571428571429,3,36,1,6,12.30090909090909,3,0,1,2,0,1,1,0.09090909090909091,5.333333333333333
2330,paraphrased,15,122,8.133333333333333,50.81967213114754,16.39344262295082,5.737704918032787,4,44,3,5,10.096338797814209,6,2,1,1,0,0,1,0.06666666666666667,5.571428571428571
2331,original,14,115,8.214285714285714,34.78260869565217,7.82608695652174,10.434782608695652,3,30,2,7,6.2667080745341615,6,0,1,2,2,0,1,0.07142857142857142,6.388888888888889
2331,paraphrased,4,82,20.5,37.80487804878049,4.878048780487805,8.536585365853659,3,23,1,8,12.279512195121953,1,0,0,0,0,3,1,0.25,12.5
2332,original,17,145,8.529411764705882,32.41379310344827,19.310344827586206,4.827586206896552,3,39,1,7,8.776774847870186,6,3,0,5,1,0,1,0.058823529411764705,6.083333333333333
2332,paraphrased,16,151,9.4375,23.841059602649008,11.258278145695364,6.622516556291391,3,30,1,6,3.314180463576161,1,0,0,1,1,0,1,0.0625,5.909090909090909
2333,original,13,244,18.76923076923077,36.885245901639344,11.065573770491802,9.426229508196721,4,68,4,6,15.965107187894073,9,1,7,2,3,0,1,0.07692307692307693,12.2
2333,paraphrased,18,235,13.055555555555555,31.06382978723404,17.02127659574468,8.085106382978724,3,57,2,6,12.062884160756504,4,0,10,2,1,0,1,0.05555555555555555,7.827586206896552
2334,original,12,138,11.5,47.82608695652174,11.594202898550725,10.869565217391305,3,45,1,7,12.986086956521742,4,0,5,2,0,2,1,0.08333333333333333,7.2105263157894735
2334,paraphrased,12,136,11.333333333333334,44.11764705882353,15.441176470588236,5.147058823529411,3,41,3,5,12.806078431372551,4,0,3,0,0,1,1,0.08333333333333333,5.782608695652174
2335,original,12,122,10.166666666666666,53.278688524590166,7.377049180327869,9.836065573770492,4,38,9,10,13.935956284153004,6,0,1,8,0,0,1,0.08333333333333333,6.421052631578948
2335,paraphrased,11,112,10.181818181818182,53.57142857142857,13.392857142857142,8.928571428571429,4,37,7,7,13.725909090909092,5,0,2,2,0,0,1,0.09090909090909091,5.45
2336,original,10,121,12.1,30.57851239669421,18.181818181818183,8.264462809917356,2,33,0,6,12.88314049586777,4,0,1,3,4,1,1,0.1,7.5
2336,paraphrased,11,96,8.727272727272727,28.125,19.791666666666664,6.25,2,24,0,6,10.211136363636367,1,0,2,3,1,0,1,0.09090909090909091,4.842105263157895
2337,original,10,76,7.6,35.526315789473685,17.105263157894736,10.526315789473683,3,22,1,10,10.867894736842107,2,0,2,1,1,1,1,0.1,6.333333333333333
2337,paraphrased,8,75,9.375,37.333333333333336,16.0,8.0,3,22,1,6,9.2575,1,0,1,1,1,2,1,0.125,5.538461538461538
2338,original,19,303,15.947368421052632,31.353135313531354,11.221122112211221,10.891089108910892,3,78,3,8,11.78962480458572,5,1,4,5,2,0,1,0.05263157894736842,8.222222222222221
2338,paraphrased,24,284,11.833333333333334,32.04225352112676,8.098591549295776,5.985915492957746,3,68,2,8,3.991455399061035,1,0,3,1,0,0,1,0.041666666666666664,7.090909090909091
2339,original,10,87,8.7,39.08045977011494,11.494252873563218,16.091954022988507,2,27,0,7,14.73241379310345,1,0,2,3,12,5,1,0.1,5.8
2339,paraphrased,6,86,14.333333333333334,44.18604651162791,12.790697674418606,10.465116279069768,3,28,1,5,16.09294573643411,0,0,4,1,0,2,1,0.16666666666666666,7.545454545454546
2340,original,9,110,12.222222222222221,38.18181818181819,20.0,11.818181818181818,2,34,0,8,11.21565656565657,3,0,5,3,2,1,1,0.1111111111111111,7.785714285714286
2340,paraphrased,13,109,8.384615384615385,34.862385321100916,20.18348623853211,9.174311926605505,2,34,0,8,9.332582921665495,3,0,4,1,1,1,1,0.07692307692307693,5.421052631578948
2341,original,19,194,10.210526315789474,38.144329896907216,17.010309278350515,5.154639175257731,3,55,2,6,10.90495387954422,3,1,3,1,3,1,1,0.05263157894736842,7.6
